,textID,sentiment
3015,2bf08a606a,neutral
3016,7aa5241d51,neutral
3017,5cca1a274b,negative
3018,bd9b81f98b,neutral
3019,5b34b39a42,positive
3020,ad9d788f60,neutral
3021,dd6ed81c68,positive
3022,992f2b16fb,negative
3023,64039ca6b4,neutral
3024,f94213cfb8,neutral
3025,d71ce50ae9,negative
3026,7e778b1d4b,neutral
3027,4aef4d5752,positive
3028,877e50f89d,neutral
3029,5634e56768,negative
3030,3be62b7cea,positive
3031,4989c9368b,neutral
3032,e6f5e9817d,positive
3033,29b8101827,neutral
3034,10e6bf5949,neutral
3035,a5a43edfbb,negative
3036,434af71088,negative
3037,bc3d65f5b0,neutral
3038,f7c8d62748,positive
3039,b6619a057b,positive
3040,f82b963634,neutral
3041,b30b458b91,positive
3042,0531480c63,positive
3043,5c3e617f64,negative
3044,dbba05332a,neutral
3045,ef4c6bf83e,neutral
3046,e1859d533b,negative
3047,edffb44320,neutral
3048,a41320f217,negative
3049,ff18e21987,positive
3050,e6b8d99c39,negative
3051,857866a830,negative
3052,ea816f7a95,positive
3053,89e955d693,neutral
3054,89cd7f2945,neutral
3055,7972343be5,positive
3056,1378525169,neutral
3057,a8a619b1c9,negative
3058,fa54fc87ed,neutral
3059,c8f996b680,negative
3060,c351189e45,neutral
3061,e5d1ff80f2,neutral
3062,a6410241b8,positive
3063,fafe8911b7,neutral
3064,66340e4f32,neutral
3065,a8d9ff4fc3,positive
3066,d1d317ef0e,negative
3067,3c25394b2a,negative
3068,4b36852244,neutral
3069,bed93bf281,negative
3070,e158424933,neutral
3071,06c9fdb980,neutral
3072,e2b9a690b8,neutral
3073,e7da99cf83,neutral
3074,0d2d2e4e93,neutral
3075,d06dee8ba0,negative
3076,3f96c39a12,negative
3077,a1c7e9bd8e,neutral
3078,6d4f0bd457,neutral
3079,df65034cd6,positive
3080,736c2b7a3e,positive
3081,795bd9474a,neutral
3082,7e260b1f13,neutral
3083,32b971af95,positive
3084,d497141ca8,negative
3085,fd98491967,neutral
3086,337cc68ed8,negative
3087,9476187ac5,negative
3088,b11150c15f,neutral
3089,d2d0eb28ef,neutral
3090,3d623c804f,neutral
3091,5eb0ddc2c8,neutral
3092,f39406c4d7,neutral
3093,8e222de315,neutral
3094,b7d1228a69,neutral
3095,536f585c52,positive
3096,623c380ff0,neutral
3097,8ec29926f1,neutral
3098,5515e8165b,negative
3099,597d868038,neutral
3100,ff0112e0e7,positive
3101,b784150b7c,neutral
3102,478c432e8b,positive
3103,0532fd94e7,negative
3104,d5ebca68b1,neutral
3105,6ea71f26b2,neutral
3106,9979cd9906,positive
3107,74552afd3c,negative
3108,bcf82d0251,positive
3109,4631068d01,neutral
3110,535bd2fe9b,neutral
3111,54ac8c52ba,neutral
3112,c8ecb947ba,neutral
3113,e2c97d579f,positive
3114,a4584edcda,positive
3115,80d44a3aa2,positive
3116,071268f024,positive
3117,7e3052803d,positive
3118,d92eb7fb32,negative
3119,df3a00aeef,positive
3120,f18b75e863,negative
3121,205e6c552b,negative
3122,9b638aff3f,positive
3123,11702807c6,neutral
3124,f489993b5e,negative
3125,6b748f5a24,neutral
3126,ea1a3840a0,negative
3127,1cf21feb71,neutral
3128,0ef15a1349,positive
3129,8698d535f2,neutral
3130,abb52e9f44,neutral
3131,8c22e3882e,positive
3132,7c78c0083d,positive
3133,fe66730405,positive
3134,312aaf4a64,positive
3135,7d3f899337,negative
3136,ecf4acd914,neutral
3137,d2ddee6416,negative
3138,bb21279826,positive
3139,d5ebd5f984,positive
3140,8a2a4790e0,negative
3141,07c231cf30,neutral
3142,9861e16cc3,positive
3143,02f2810c41,positive
3144,9881d8236e,positive
3145,8b648c6715,negative
3146,857366dde2,neutral
3147,1dc70c74c4,neutral
3148,706c7eefc8,neutral
3149,a946e76161,neutral
3150,05d193f85b,positive
3151,d240f7c6d8,positive
3152,f82f2e75ab,positive
3153,6a820dfeec,neutral
3154,8866882869,neutral
3155,d901a02f33,positive
3156,4aec85b115,neutral
3157,081af39ad8,neutral
3158,80cf06888d,neutral
3159,b8ee4aadab,negative
3160,fb07a65041,positive
3161,69a24b165f,negative
3162,1c9506d2dd,positive
3163,b512b81ff2,positive
3164,e77145c41c,neutral
3165,644d75676e,negative
3166,1389791cd7,neutral
3167,e26b9a8f18,neutral
3168,c7aa444de6,positive
3169,c16832facb,negative
3170,9f1c41b48c,neutral
3171,2724775d6b,negative
3172,f3cf258255,positive
3173,d0fa123458,positive
3174,879f64f30d,neutral
3175,3e67e50d9e,neutral
3176,fc3c764d94,neutral
3177,0e2f13043e,negative
3178,d8aa90a4a5,negative
3179,e48b0b8a23,neutral
3180,350a8537c3,neutral
3181,d219b7f854,positive
3182,7525aecf0f,neutral
3183,364b89fe8e,neutral
3184,7972092a15,negative
3185,9d263a3553,negative
3186,88dc8f2531,neutral
3187,f4a84a5db5,positive
3188,f47f6473e5,neutral
3189,eccb78e4ad,negative
3190,87019a2683,neutral
3191,4860f705c1,neutral
3192,63999dcc74,neutral
3193,71cff7e393,neutral
3194,b61100970d,neutral
3195,21d92d96ed,negative
3196,c85a555399,negative
3197,638cc1247f,neutral
3198,01678b4ee2,neutral
3199,3ee72dff08,positive
3200,5bf61ffc14,neutral
3201,9adff96a3f,positive
3202,556d273874,neutral
3203,10dccecb22,positive
3204,c148cfebc9,negative
3205,1843fd7f75,negative
3206,c26e85ab0c,neutral
3207,ef0ca5a8e1,neutral
3208,804efc7f73,negative
3209,39854df96d,positive
3210,368b76c534,neutral
3211,d2c66b666d,neutral
3212,02ea061b1d,negative
3213,f0c0d44fc6,neutral
3214,f5cbc456a6,negative
3215,c213900189,positive
3216,63251448e7,neutral
3217,94d69c0210,negative
3218,64d00dc138,positive
3219,11b830c864,negative
3220,3682658596,negative
3221,517d309888,neutral
3222,8a88d77907,negative
3223,e1991653ec,negative
3224,7a6c1bcb7d,negative
3225,b76a01b1f8,neutral
3226,affd8f8dd3,neutral
3227,12b20a0f7b,positive
3228,6ce917cf73,neutral
3229,3597914901,positive
3230,800700f62c,neutral
3231,da747f6efd,negative
3232,81c29a90cd,negative
3233,f27be2e994,neutral
3234,5bfad683d5,positive
3235,aadad95bae,neutral
3236,6c0d1d0655,positive
3237,5af0e5787e,positive
3238,8ae7b5f1f0,positive
3239,bee3fd5dea,neutral
3240,af45cd98f8,neutral
3241,ee0b6f2027,positive
3242,715a6a8caa,positive
3243,06697a856c,positive
3244,03af086e44,positive
3245,562468489e,negative
3246,dbd9d243f6,neutral
3247,10fbf2f691,neutral
3248,255b9b44e2,neutral
3249,9cf994a0c3,negative
3250,48037ebde3,neutral
3251,912dc5e9cf,positive
3252,93cf15dcf1,neutral
3253,562296bdb0,neutral
3254,82112494e8,neutral
3255,18593617d0,positive
3256,6107b11106,neutral
3257,e451131bc1,positive
3258,b283392871,neutral
3259,48d5705291,positive
3260,b1fb93dee6,neutral
3261,b9c95f65f8,negative
3262,f67aae2310,positive
3263,0e7ed1c470,negative
3264,407d5138af,positive
3265,ebcdf07ac5,negative
3266,14361c7dc0,neutral
3267,68e3f60e14,neutral
3268,7c25a30b87,neutral
3269,66adab7336,positive
3270,8671f4988e,neutral
3271,d86c04c8b6,positive
3272,57dcab1a62,neutral
3273,fa48e8734d,neutral
3274,d129eada0e,negative
3275,c5a4ddbaca,neutral
3276,504539e6ec,negative
3277,ab3dd6ae41,neutral
3278,c323eae7d0,neutral
3279,fd987ed435,neutral
3280,b949547ec7,neutral
3281,fa0daf343f,negative
3282,cf8b564f65,neutral
3283,d0dcbd4559,positive
3284,e67d1e9731,neutral
3285,2cc97395e7,negative
3286,f0db54f5bf,negative
3287,98ed3426fc,neutral
3288,a3fb74f5dc,neutral
3289,14d8f19c12,neutral
3290,24f9515ff9,negative
3291,783557bcb7,negative
3292,55885b8d56,positive
3293,5cd4904dde,positive
3294,a8e02e5be4,neutral
3295,a006859f1b,neutral
3296,ed7436664f,negative
3297,1b49a6bcf1,neutral
3298,0a512e8e0d,positive
3299,15188adbd3,neutral
3300,21e7f12c06,positive
3301,71b8d705d9,neutral
3302,5af1620dfb,neutral
3303,7c8f3adcc4,negative
3304,fede88d585,neutral
3305,e9a2976090,neutral
3306,be50e38598,neutral
3307,e9f703fbc1,neutral
3308,e093ccf86d,positive
3309,7f927df185,negative
3310,f66bb66114,negative
3311,c27eef207f,positive
3312,8c0f27230f,neutral
3313,a9867928fe,negative
3314,42e305ec17,neutral
3315,b195dfe276,neutral
3316,edb893a0fe,neutral
3317,d7c15be00b,negative
3318,a663e7c602,negative
3319,9159e639ab,neutral
3320,46ef889389,neutral
3321,1e98701818,negative
3322,5db6024b06,neutral
3323,e36af7ad9a,neutral
3324,8dc47ce650,neutral
3325,955c8a4461,neutral
3326,95f51baf42,neutral
3327,73e3150187,neutral
3328,3f49b9bb73,neutral
3329,eb27647ac5,negative
3330,00f02e92d6,positive
3331,f967579fdb,negative
3332,0af6890a93,positive
3333,fd8bfa5d25,neutral
3334,68a2d75b38,positive
3335,121e184aee,positive
3336,d50d8a9afe,neutral
3337,6ac418d516,neutral
3338,03c7151b7c,negative
3339,f7b3ee41f6,neutral
3340,9410e02ea5,neutral
3341,cddfa54199,neutral
3342,dd01108dba,neutral
3343,d0d314cdd7,positive
3344,47c5a5fa73,positive
3345,7f591102bc,neutral
3346,f150c43b3d,negative
3347,458213811b,neutral
3348,32c9089fe0,neutral
3349,c2b8836496,neutral
3350,279376163d,neutral
3351,6ae2e23d21,positive
3352,71d8145311,positive
3353,bd1c1bb268,neutral
3354,1834ef3d8b,positive
3355,df1c3869bc,negative
3356,c5bb827543,positive
3357,f3d6df1119,neutral
3358,6d25fd6041,negative
3359,f6e333c5a2,neutral
3360,4c72374608,positive
3361,4245b89bb7,positive
3362,04e52d731e,negative
3363,d3cff5f3ae,negative
3364,d7cbf13ce9,neutral
3365,bd045108dd,neutral
3366,c5b7e4320f,negative
3367,6f71071716,positive
3368,023a512e52,neutral
3369,bb6748cec0,neutral
3370,867e2ed06d,neutral
3371,719a7108ed,positive
3372,fa3fb3592f,negative
3373,98059dcc12,neutral
3374,ed8bb17f21,positive
3375,9a7794b244,negative
3376,1abbb4c82f,negative
3377,a5318c0473,neutral
3378,7b1ecda317,neutral
3379,c2986901c5,neutral
3380,f71c64a367,neutral
3381,eee8feb6d5,negative
3382,a9b3ae6123,neutral
3383,08334a566f,neutral
3384,66081e7de2,neutral
3385,2229f196ae,negative
3386,ea201d0ed1,neutral
3387,e84601441b,negative
3388,f5bafd107f,positive
3389,1427fef123,negative
3390,ab936e4839,neutral
3391,a86aefc3c2,positive
3392,d5a99efd16,positive
3393,d288b32d20,negative
3394,659b90e30c,neutral
3395,fc7dfc7f34,neutral
3396,b31a0ce70d,negative
3397,ab0cf4bfff,positive
3398,9733f971b5,neutral
3399,c60a0e1ea5,neutral
3400,815b3483b3,positive
3401,62dfbedcd9,neutral
3402,6ab9a27c6f,negative
3403,03fa13d223,negative
3404,b0fc9f4b10,negative
3405,cb5e8184f5,neutral
3406,85c1dbf1a5,negative
3407,1db7dadcb0,negative
3408,e1c0abb3f9,negative
3409,a2189ffeef,positive
3410,e28d5c1bfc,neutral
3411,51616871a6,positive
3412,e61ed1b1a2,neutral
3413,7c4d129387,neutral
3414,3f1c5a9494,positive
3415,a164b4aeb4,neutral
3416,0e3cf08948,positive
3417,afe22c972a,negative
3418,10b3055e25,positive
3419,f5cd39143b,negative
3420,e497b2a34e,positive
3421,2b4223134d,neutral
3422,998ff9e04c,negative
3423,1bdf2da50b,positive
3424,783ebadc5a,positive
3425,5a1ea7ace5,positive
3426,1ce6042e00,negative
3427,47171c0951,negative
3428,31913b6f2c,positive
3429,ebfd63786e,neutral
3430,f06829d59d,negative
3431,39d58eb661,neutral
3432,ad21249e85,positive
3433,279f65d93a,neutral
3434,1c2b43b8cf,neutral
3435,06e0920d4f,neutral
3436,b192905ce6,negative
3437,18b2bd5f0f,neutral
3438,1a15b2f2bf,neutral
3439,2bf1c9bf2b,neutral
3440,9c722ef92e,negative
3441,0a5e46a73e,negative
3442,6fa830e24a,neutral
3443,7f4ab90701,negative
3444,2427fdda4d,negative
3445,45e6e6e9a9,neutral
3446,7b84ac125a,positive
3447,a8bce31401,neutral
3448,a0c83dd3bd,neutral
3449,ba63a9602c,neutral
3450,3b4ce30ad8,negative
3451,eb70f90740,negative
3452,85b2dbf969,neutral
3453,b345cd08df,negative
3454,77255dfc29,neutral
3455,4ec8acff3b,negative
3456,5e9d943e84,positive
3457,14ec30ea31,negative
3458,6bfd4874e7,positive
3459,ad6c3de0ae,positive
3460,1a62205df0,neutral
3461,50c1f371ce,positive
3462,5e4e914e8c,negative
3463,417aa1add9,positive
3464,b8fa9e7e2b,negative
3465,0bc8b2e1b6,neutral
3466,843c7e7e58,positive
3467,aae1dd4b2f,positive
3468,d7a9f717e8,neutral
3469,39ea7a78b0,neutral
3470,35327bcf92,neutral
3471,8263d62bf3,neutral
3472,8cb5b2d004,positive
3473,fa118ed597,neutral
3474,7dee183d6d,negative
3475,967f203b7c,negative
3476,9d76829fbb,positive
3477,bff1cbf608,positive
3478,a14955274a,neutral
3479,b329d819dd,negative
3480,4f2402ff1f,positive
3481,aa2381ef07,neutral
3482,b45c94b07c,neutral
3483,b761b09fbd,neutral
3484,49b3fd2cfb,neutral
3485,b6129f53ba,negative
3486,ef22ccce07,neutral
3487,7a2c016629,neutral
3488,372a3b9c8a,neutral
3489,eed9542fb9,neutral
3490,5663be2fbc,neutral
3491,1d05b47096,positive
3492,43778d1d23,neutral
3493,8a9cc6366b,negative
3494,d7d5016497,neutral
3495,4391b14eae,neutral
3496,89ab1260ae,positive
3497,db8475bb3f,negative
3498,59eb250ded,negative
3499,9736b31d4c,neutral
3500,dd42264db1,neutral
3501,f5bfebd4a2,positive
3502,ff61f3369a,neutral
3503,93755df0f2,negative
3504,eadba04b8a,positive
3505,c664dedbce,neutral
3506,ce3201392e,negative
3507,5863f5f7ee,negative
3508,3caad6313b,neutral
3509,fee6cd911d,positive
3510,eadb5f8e35,neutral
3511,2e361ca13d,negative
3512,675bb05b9d,negative
3513,6df2b65239,negative
3514,f5dd093435,positive
3515,de1f8970e0,neutral
3516,567b068131,neutral
3517,5931a8cc5e,neutral
3518,99ae8b3a99,neutral
3519,d3e56c2541,negative
3520,a3603b45fb,neutral
3521,32dc2d3da5,negative
3522,8387eb06e8,neutral
3523,e99514a382,positive
3524,fd12abcf89,positive
3525,fb8c384857,positive
3526,5abded0676,positive
3527,acfbac049f,neutral
3528,cdf2fe55f9,neutral
3529,2cf1943063,negative
3530,12712103a1,neutral
3531,b3fa6e62e2,neutral
3532,7eabb6670c,positive
3533,e11c0371de,neutral
3534,7d3ab6ab96,positive
3535,ad2e9f53be,negative
3536,19e2e43496,positive
3537,0e5b759999,negative
3538,31dabb4504,neutral
3539,6bd9ddc994,neutral
3540,0d84d8bf82,neutral
3541,ada3d89b8d,positive
3542,2eda979411,neutral
3543,7c36b92dfe,positive
3544,31fd533818,neutral
3545,70a09e0f63,positive
3546,c903600ded,neutral
3547,e0d6777df3,positive
3548,dc76e62898,negative
3549,ca3ccceff3,negative
3550,a91c5b33d1,neutral
3551,0039c7e4a4,neutral
3552,f57fc6cf5d,positive
3553,d8867e4d4e,neutral
3554,a732d0a8eb,positive
3555,1cdb444ea5,positive
3556,624763df58,neutral
3557,5a3301f306,positive
3558,faa345f16d,positive
3559,9d044f2a97,neutral
3560,886efc32dc,neutral
3561,7a4dab2e77,negative
3562,c91f01a8b3,neutral
3563,91dea899c8,neutral
3564,3d02a62350,positive
3565,01fd15c92e,neutral
3566,206ffae0ad,neutral
3567,07247c8d53,neutral
3568,11d1273747,positive
3569,9d0a42adf4,neutral
3570,b2423564f7,positive
3571,0caca06493,neutral
3572,d6bf437268,negative
3573,37c62ba7ca,positive
3574,adf4f1ef86,negative
3575,5696b71af0,positive
3576,9a9c9817e2,neutral
3577,2bf5c7dba7,neutral
3578,e51c3774e1,neutral
3579,1968e10eb5,neutral
3580,6d5c066561,neutral
3581,0633a06f19,negative
3582,080116db0a,positive
3583,0a6ed8c4e2,positive
3584,75e4e9bb68,neutral
3585,7a8ca99324,positive
3586,6ed9b29ac2,neutral
3587,6d7995cc52,neutral
3588,74a19cd205,positive
3589,57f97a9ac7,negative
3590,afa50a2b3d,negative
3591,9776230555,negative
3592,0706981933,neutral
3593,289c30c52f,neutral
3594,2f17e1827b,positive
3595,1be99e0e71,negative
3596,87d5c42884,positive
3597,528ccda85a,neutral
3598,8042e7ffb3,neutral
3599,1f7b8005fd,positive
3600,6f150a8a03,negative
3601,598c09a87d,negative
3602,e21b33975c,neutral
3603,1aa94554be,positive
3604,6d27a0de4d,neutral
3605,7f4d346711,positive
3606,86e9fc24ea,positive
3607,f9870de79d,neutral
3608,216a8bdc6c,neutral
3609,2f148847c0,positive
3610,ca4e865b8d,neutral
3611,ad901bf524,neutral
3612,79bf2ad703,negative
3613,772aeb5f05,positive
3614,4bf221814c,negative
3615,f2954076a0,positive
3616,23b847869b,negative
3617,9c2bd778ea,negative
3618,722f87d325,neutral
3619,fa75ef0af9,positive
3620,23f3818de2,positive
3621,f97d20c990,negative
3622,e19a478d4e,negative
3623,a2bc3f79a8,positive
3624,8cddd58701,neutral
3625,486325d5d4,positive
3626,2974d2b01a,positive
3627,b6492bf392,positive
3628,b4f4e14266,neutral
3629,2dc2b2ecaf,positive
3630,3e0e15133c,negative
3631,5bd5c7e22f,neutral
3632,4f433bc23b,negative
3633,fa2057e966,negative
3634,e5b77c7f4f,neutral
3635,4270c54167,positive
3636,001d289399,positive
3637,aea731ccd1,positive
3638,2b2160c93a,negative
3639,73763a0259,positive
3640,a90a0f5c11,neutral
3641,25e6e5c10e,positive
3642,29e8b6bb7f,negative
3643,eaf1f96b81,negative
3644,c949e571d6,positive
3645,b12cead655,positive
3646,7c91441fa4,positive
3647,0462b79deb,neutral
3648,f042305265,neutral
3649,67c2fe7e7d,positive
3650,5f880890b6,negative
3651,3da13a1fb5,neutral
3652,5534973b05,neutral
3653,7ad6e7eb8c,neutral
3654,8f80919e3c,negative
3655,58c50a1df5,neutral
3656,d07423d091,neutral
3657,2c221c7be6,neutral
3658,0f586bad99,neutral
3659,87bc414445,positive
3660,ec194e8885,neutral
3661,0455e2c1e3,neutral
3662,7420980c60,neutral
3663,6e5ce8da91,negative
3664,e302ba395c,negative
3665,2dba74fe3c,positive
3666,f2eb0b5e90,positive
3667,98177b14ce,positive
3668,dd51f47b25,neutral
3669,8b874e4da4,positive
3670,306d7b314b,positive
3671,9f54a6a14c,neutral
3672,99e6f68a68,positive
3673,d435cd11df,negative
3674,eeab1e39da,neutral
3675,ff6c2bc656,negative
3676,e04fa17673,neutral
3677,9c5b7929af,neutral
3678,d725ebdf7b,neutral
3679,8630921b7f,neutral
3680,2cda6ae11f,negative
3681,deb049893c,negative
3682,7a132e10d0,neutral
3683,1c71a17783,neutral
3684,ea188a7701,neutral
3685,fa6c575056,neutral
3686,b6b4f96816,positive
3687,512bc6d6de,neutral
3688,49d67efc72,neutral
3689,cb1b0d191d,negative
3690,135881f2cc,positive
3691,1ee11e3186,negative
3692,9d5407420e,negative
3693,c308eef604,neutral
3694,91a28fc89c,negative
3695,9f81595b98,neutral
3696,b8d97c4ac9,neutral
3697,6349193073,negative
3698,6ff1f916b8,positive
3699,851520f2a8,neutral
3700,a25c6ba0ea,negative
3701,445b836fd9,neutral
3702,468cef572b,positive
3703,bb6bded93d,neutral
3704,6c732a3102,positive
3705,f07cf90a98,negative
3706,e11f3ec1a1,positive
3707,527c1a9c7d,neutral
3708,b906d9967e,negative
3709,d387ba5369,positive
3710,4c6a0e0e82,neutral
3711,202c45ddbe,positive
3712,634ee9d286,neutral
3713,66521b4652,negative
3714,cdd38b0dd0,neutral
3715,1f5d180807,positive
3716,30a1e8c2b4,neutral
3717,293357478c,neutral
3718,793fae94bb,positive
3719,0810fd23e2,positive
3720,4e9f3e5a03,positive
3721,050721252d,neutral
3722,28fc81d56a,neutral
3723,2c30fbecef,neutral
3724,581b478e95,positive
3725,f46a33a92c,neutral
3726,3e3a0af796,negative
3727,011809f662,positive
3728,28dbada620,neutral
3729,a88181a7ec,negative
3730,a95d5ed9d5,positive
3731,5b606dd2c1,neutral
3732,19e66b7b96,neutral
3733,85abfc1079,positive
3734,f2e1061044,neutral
3735,576e582c02,neutral
3736,392d2d7d69,negative
3737,970c3c3d02,neutral
3738,6bdef079c4,neutral
3739,093d8392dd,positive
3740,e8bdeeed1d,neutral
3741,18c96b67f9,neutral
3742,51910843dc,negative
3743,42c0e9568e,neutral
3744,f925445ff0,neutral
3745,74e3989cce,negative
3746,95307ec44e,negative
3747,4bc50ce45c,neutral
3748,8e7c69d8da,positive
3749,a4f63936fb,negative
3750,f5435a9e89,positive
3751,23567ec4f4,negative
3752,1843f47897,neutral
3753,68cc543468,negative
3754,d4f27a0788,positive
3755,c6d075778d,positive
3756,35b5a783cf,neutral
3757,1cc2f519ce,neutral
3758,4f26fc0981,positive
3759,eef36565ea,neutral
3760,71d0a47dda,neutral
3761,48ad683dd2,positive
3762,8503dfba02,neutral
3763,0507a7a077,neutral
3764,05d5943c37,positive
3765,0f191a7736,positive
3766,7e785e48c9,neutral
3767,f19b2cd94a,negative
3768,54f1da99f5,neutral
3769,b75505e7a6,neutral
3770,c67abab6e5,negative
3771,434ad2efd0,neutral
3772,4568211cd0,negative
3773,47b3f1c22d,positive
3774,0114e811f1,positive
3775,ac4aef6710,positive
3776,8d67a270fb,neutral
3777,0ae6313c6a,neutral
3778,f6030d65a4,neutral
3779,dd4e1d09a8,neutral
3780,4683460ce7,negative
3781,b4c5fc2479,neutral
3782,195e012231,neutral
3783,f58e1c4ff7,neutral
3784,1b4d2454c1,positive
3785,cc395894cc,negative
3786,72c09ef13a,neutral
3787,83f6616e1a,negative
3788,a7771f84b0,positive
3789,5e27f061b2,neutral
3790,a544aca4f7,neutral
3791,61e225fbd7,neutral
3792,2f31dd75de,positive
3793,0c0b11818a,negative
3794,f079511098,positive
3795,868b6bd015,neutral
3796,d8246697a4,negative
3797,872173e15e,neutral
3798,fa9e1c5550,positive
3799,394881b7d0,neutral
3800,f50d4718b3,neutral
3801,63c1de94bb,neutral
3802,a0a392fb03,neutral
3803,92868e85ea,negative
3804,9e3108591c,positive
3805,aa9ff97231,neutral
3806,27c3d491e3,positive
3807,47f459b637,positive
3808,8d015c2747,neutral
3809,7d5057e6b4,positive
3810,6dba3a987e,positive
3811,4ac5fe22f7,positive
3812,b3829e3f62,positive
3813,e6f2007196,negative
3814,1ebeec2fbf,neutral
3815,644b94a495,positive
3816,e05b470def,positive
3817,a0bdaf822a,positive
3818,0f0304d4ca,positive
3819,771f712a69,negative
3820,8a533f0857,negative
3821,b87da7f7e4,neutral
3822,df811fb3ee,neutral
3823,1a97bf0e6c,neutral
3824,c4dde1116c,neutral
3825,3335c809b2,neutral
3826,2942f7e054,positive
3827,2141f28a57,negative
3828,5ea7f98140,neutral
3829,f9f80cbb90,negative
3830,a72fd81a70,negative
3831,3f46740a01,positive
3832,79748c507a,positive
3833,b5fa3b05b0,negative
3834,14acb2b149,positive
3835,e9f20ee0a6,neutral
3836,00ea396ca7,neutral
3837,5310603095,negative
3838,2c93f937a1,neutral
3839,2b092b0dd0,neutral
3840,25f052b8a7,neutral
3841,ac3504ca07,neutral
3842,ced4773caa,neutral
3843,68257ebec2,neutral
3844,2f5c77dfb3,positive
3845,a375dccbbc,negative
3846,72009a4a01,neutral
3847,e2eb7ab659,neutral
3848,fab5ca9036,neutral
3849,bc61c9ef5c,negative
3850,ab47f25d4e,positive
3851,a14a1c80c3,negative
3852,5c0f6aca04,neutral
3853,7b08c6091a,neutral
3854,d38318e568,positive
3855,8de713d4dc,positive
3856,9d190cc1cc,neutral
3857,5d5926de2d,neutral
3858,81acf6ca39,negative
3859,26f88e69dd,neutral
3860,17fcf9a88f,negative
3861,3ff9947935,neutral
3862,78944eda15,positive
3863,09eecf9508,neutral
3864,912f5d1266,negative
3865,b3261627a4,neutral
3866,d86c27f2c4,neutral
3867,cdf0ff5923,neutral
3868,c1f3197a61,positive
3869,de5773c63b,neutral
3870,c8eea28ae3,neutral
3871,e39f5de674,neutral
3872,28b973d4fd,neutral
3873,5951c6b853,neutral
3874,ef420f43fe,neutral
3875,a5932c1ecb,neutral
3876,7d093817af,neutral
3877,41d9fad711,neutral
3878,ee1bab493a,negative
3879,03bab4f229,positive
3880,a9db495a8d,positive
3881,af7b55a3da,negative
3882,ef64a8edff,positive
3883,13830c9fa6,positive
3884,a0e9f216f2,neutral
3885,b9128c675a,neutral
3886,e07e4d41a3,positive
3887,a4107cd765,negative
3888,403de7b333,neutral
3889,89b6e4feb0,negative
3890,c7aaa9bce7,neutral
3891,0244bed0b7,neutral
3892,7c9e2a1054,negative
3893,c504d1f526,neutral
3894,3fb2f8bda0,positive
3895,ba047dae2b,positive
3896,be7fcd20df,positive
3897,83bc498ac3,positive
3898,ee37bea884,negative
3899,a4526148ac,neutral
3900,3cc8c62e3b,positive
3901,627b9f89a8,neutral
3902,585789af1f,positive
3903,aa8b3df96e,neutral
3904,c6c7f21693,neutral
3905,92ca79a285,negative
3906,cd1a90193c,positive
3907,60d6a5323c,neutral
3908,99a6f64891,positive
3909,7b474abf9e,positive
3910,23e6a370ca,neutral
3911,ea00ceb956,positive
3912,97dfbf0197,neutral
3913,c9d567bba5,neutral
3914,ad8d7ce222,neutral
3915,785ba39eed,neutral
3916,01dc133274,neutral
3917,8bf994aa45,positive
3918,eca91516f5,neutral
3919,245255b009,negative
3920,cbe3eb46b4,neutral
3921,4fa93484ca,positive
3922,1f5110a5bc,neutral
3923,a78b09feec,positive
3924,fe414f7be1,neutral
3925,fafc26d78f,neutral
3926,3e31964314,positive
3927,d67abe8c94,positive
3928,2660d36152,negative
3929,dd1b429fc1,neutral
3930,358bd9e861,neutral
3931,c381a70e84,neutral
3932,2977d5122e,negative
3933,ce6e842b55,positive
3934,6c3221ae9b,neutral
3935,87fca7f208,negative
3936,0be333fbc4,positive
3937,5c0d87f191,negative
3938,4d94cf4328,neutral
3939,e57133818c,positive
3940,1cb2a0f0cf,positive
3941,5e6d3726ca,neutral
3942,454ea2153b,neutral
3943,077a63ee0c,neutral
3944,6f9c83255f,neutral
3945,48033cb072,positive
3946,f973d336f8,neutral
3947,d6be2ed155,neutral
3948,766e880a75,negative
3949,1e12b8b504,neutral
3950,30d0cf4ef4,negative
3951,49e758d4d9,neutral
3952,b65309d7e2,negative
3953,a77104e008,negative
3954,1f65d8982f,positive
3955,c127eed38b,neutral
3956,e040d9f166,neutral
3957,70af6b6dc1,neutral
3958,f7d4269198,negative
3959,f618558e66,neutral
3960,670b6eef13,positive
3961,20eb1910eb,neutral
3962,d0cc5eab22,negative
3963,0414afb09b,neutral
3964,cdb1239bd9,neutral
3965,72fafbc5f4,negative
3966,ddd4dd7be4,negative
3967,d77e0100c8,neutral
3968,c5db0d449c,neutral
3969,a5cbe88f19,neutral
3970,21c7ca7c01,negative
3971,fef24b7b30,neutral
3972,03b1cac208,positive
3973,c0d5b45663,neutral
3974,289317384e,neutral
3975,79a500a152,neutral
3976,3dbae74fcd,neutral
3977,2945bac2be,neutral
3978,555ec0c45e,neutral
3979,ee53bf0e43,neutral
3980,b7d7339670,positive
3981,b2c78b1572,neutral
3982,aa4c750c17,positive
3983,736ac9aaeb,neutral
3984,c6a424899a,neutral
3985,e4b2a3349f,positive
3986,558aa40edb,neutral
3987,d0802d8353,neutral
3988,827d246ca2,negative
3989,dd02e1b8a8,neutral
3990,c39091da20,neutral
3991,3b092c1024,positive
3992,3e44fbf1fd,positive
3993,659a1db448,neutral
3994,7592ae021a,neutral
